Unnamed: 0,pChEMBL Value,Canonical,Predict_ann,Proba_ann,Predict_ml,Proba_ml,Predict_GNN,Proba_gnn,Proba_3_model,Predict_3_model,AD
52303,7.66,COc1ccc2c(c1)NC(=O)CN2c1nc(Cl)nc2onc(C)c12,0,3.32,0,4.0262604,1,57.857674,21.73464467366536,1,In
52308,,O=C(O)c1ccccc1S[C@H]1CC(=O)[C@@H]2OC[C@H]1O2,0,3.5,1,85.92786,0,5.8713326,31.766395568847656,1,In
52312,6.98,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,0,1.09,1,80.9161,0,10.631667,30.87925587972005,1,Out
52313,,CC(C)COC(=O)Cc1cc(O)cc2c1C(=O)C[C@@H](C[C@H](C)O)O2,0,1.29,0,31.852896,0,1.2899998,11.47763158162435,0,In
52337,,CCO[C@H]1C=C2CC[C@@H]3[C@H]([C@@H](O)C[C@]4(C)[C@@H](c5ccc(=O)oc5)CC[C@]34O)[C@@]2(C)CC1,0,3.13,1,83.93485,0,31.463335,39.50939524332682,1,In
52355,5.6,C=C1C(=O)C=C[C@]2(C)[C@@H]1CC[C@]13C[C@](C)(CC[C@@H]21)C(=O)[C@H]3CN1CCCC1,0,3.17,1,83.93485,1,63.585327,50.23005737304687,2,In
52371,,CO[C@]1(C)C[C@H]2O[C@H](C)[C@@H](C)c3c(C)c(O)cc(c32)O1,0,8.05,1,50.094093,0,14.105332,24.083141581217447,1,In
52382,,O=C(O)C[C@@H]1C[C@H]2[C@H](C=CC23Oc2cccc4cccc(c24)O3)O1,0,2.94,1,51.28308,0,7.491333,20.571471354166665,1,In
52392,,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0,2.49,1,76.93467,0,45.788,41.73755716959635,1,In
52404,,COc1cc(/C=C2\C(=O)Nc3ccc(F)cc32)ccc1OCCN1CCOCC1,0,9.36,1,61.299133,0,32.189327,34.28282145182292,1,In
52431,,CC1(C)CC(Nc2nccc(NCc3ccc(F)cc3)n2)CC(C)(C)N1,0,15.4,1,85.18108,0,41.121334,47.23413798014323,1,In
52438,,COc1ccc(C2C(C#N)=C(N)Oc3c2c(=O)n(C)c2ccccc32)cc1,1,95.63,0,45.1556,0,41.94633,60.91064290364583,1,In
52489,,CCOC1C=C(CC[C@]2(C)[C@@H](C)CC[C@@]3(C)C(C(=O)O)=CC=C[C@@H]23)C(=O)O1,0,1.02,0,47.511105,0,7.4276657,18.652923431396484,0,In
52538,,COc1nc2c(c(OC)n1)C(c1cc(OC)c(OC)c(OC)c1)C1=C(COC1=O)N2,0,5.44,1,88.158745,0,3.9063334,32.501692911783856,1,In
52546,,COc1ccc(CNc2ccnc(NC3CC(C)(C)NC(C)(C)C3)n2)cc1,0,4.67,0,36.285793,0,29.191336,23.38237569173177,0,In
52550,,CCOC(=O)C1=C(C)NC(=O)NC1c1coc2ccc(C)cc2c1=O,0,1.08,1,56.72207,0,0.4886666,19.43024510701497,1,In
52562,,Cn1c(=O)c2c(c3ccccc31)OC(N)=C(C#N)C2c1ccccc1,1,96.33,1,77.06575,0,41.073997,71.48991587320963,2,In
52568,5.09,CN1[C@@H]2CC[C@H]1C/C(=N/Nc1nc(-c3ccc(Br)cc3)cs1)C2,0,27.38,1,91.5955,0,22.30567,47.09372294108073,1,Out
52574,,Cc1ccc2c(c1)CN1c3ccc(C)cc3CN2C1N(C)C,1,60.87,1,96.726715,1,61.430325,73.00901448567708,3,In
52585,,COc1cc2c(c(OC)c1OC)-c1c(cc(OC)c(OC)c1OC)C[C@](C)(O)[C@@H](C)C2,0,37.37,1,80.2024,0,13.676002,43.74946756998698,1,In
52599,5.36,Fc1ccc(Nc2ncnc3cc(N4CCNCC4)c(F)cc23)cc1Cl,1,90.57,1,70.75394,1,92.156654,84.49352783203125,3,In
52645,,COc1ccc(/C=C2\CCC(CNc3ccc(Br)cc3)C2=O)cc1,0,13.35,0,47.08849,0,42.275,34.23783162434896,0,In
52651,,C[C@@H](O)C(=O)N1[C@@H]2C[C@@H]3CC[C@]2(CS1(=O)=O)C3(C)C,0,10.95,1,83.93485,0,37.429672,44.10484161376953,1,Out
52659,,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3cccs3)CC2)C1=O,1,87.13,1,95.056114,0,10.196332,64.12748301188151,2,In
52727,,O=C(O)CSC1=NC(=O)C2(NN1)c1ccccc1-c1ccccc12,0,6.0,1,88.26035,0,2.437,32.23244984944662,1,In
52747,,CNC1NC(=O)c2ccccc2N1Cc1ccc(F)cc1,1,84.12,1,53.70438,0,46.910667,61.578350423177085,2,In
52778,,O=Cc1c2c(cc3c1CC1(C3)Cc3cc4c(c(C=O)c3C1)CCCC4)CCCC2,1,62.09,1,81.8687,0,47.856663,63.93845235188802,2,In
52779,,COc1ccccc1CC1(O)OC(=O)c2ccccc21,1,84.45,0,40.355686,0,46.006336,56.93734079996744,1,In
52794,,Nc1ncc2c(n1)-c1ccccc1OC2N1CCCC1,0,44.33,1,57.406013,0,30.42433,44.05344838460286,1,In
52822,4.54,NC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21,0,15.4,1,93.037674,1,78.321,62.25289103190104,2,In
52833,,COC(=O)[C@@]12CCO[C@@H]1c1cc3c(cc1[C@H]2c1cc(OC)c(OC)c(OC)c1)OCO3,0,2.29,1,79.51428,0,2.7963338,28.20020517985026,1,In
52854,4.37,CCOc1ccc(C2CC2C(=O)NNC(=O)c2ccncc2)cc1,0,1.74,0,9.512227,0,22.028667,11.093631184895834,0,In
52869,,Cc1ccc([C@]2(C)CC[C@H](C(C)(C)O)O2)cc1,0,11.93,1,93.037674,0,43.717335,49.56166829427084,1,In
52904,,COc1ccc(C(C2=C(O)CC(C)OC2=O)C2=C(O)CC(C)OC2=O)cc1,0,2.57,0,47.08849,0,6.048,18.56882995605469,0,In
52908,,O=C(CN1CCCCC1)Nc1ccc2sc3ccccc3c(=O)c2n1,0,5.77,1,76.86255,0,5.896668,29.50973876953125,1,In
52913,,CC1=NNC(=O)C1C1CC(c2c[nH]c3ccccc23)=NNC1=O,0,9.57,1,90.28149,0,35.882336,45.24460611979166,1,In
52919,,CN1C(=O)c2c(ccc3c2OCO3)C2C(O)Cc3cc4c(cc3C21)OCO4,0,3.72,0,46.71516,0,17.423334,22.619498799641928,0,In
52930,,COc1ccc(C23OCC(Cc4cc(OC)c(OC)cc42)C3CO)cc1OC,0,27.07,0,47.08849,0,22.454668,32.20438649495443,0,In
52931,,O=C1Nc2ccccc2[C@]12C[C@H]2c1ccccn1,0,8.4,0,12.799443,0,26.323336,15.840926615397136,0,In
52946,,Cc1c2c(OCCN3CCCCC3)nn(C)c(=O)c2c(C)n1-c1ccccc1,0,7.59,0,36.638893,1,68.89199,37.70696126302084,1,In
52955,,COc1cccc(C2c3cc4c(cc3OC(N3CCCCC3)C2C)OCO4)c1OC,0,14.88,0,20.703594,1,50.08,28.554533284505208,1,In
52957,,CC1(c2cccc(C3CCC4(C=CC3=O)OCCO4)c2)OCCO1,1,81.57,1,79.76144,0,38.569664,66.63370015462239,2,In
52960,,CN(C)c1ccc(C2C(C#N)=C(N)Oc3c2c(=O)n(C)c2ccccc32)cc1,1,97.35,1,80.826225,1,54.57733,77.584521484375,3,In
52961,,O=C(O)C1=C(C(=O)Nc2ccccc2)C2C=CC1C2,0,1.87,1,80.59974,0,0.241,27.570245463053386,1,In
52979,,C=CC[C@]1(C2=NC(C)(C)CO2)c2ccccc2-c2ccccc2[C@H]1C(C)=O,0,2.14,1,75.17274,0,18.623,31.97857940673828,1,In
52988,,CC(=O)OC12c3ccccc3C1CCCC21OCCCO1,0,7.79,1,88.93599,1,61.948997,52.89165974934895,2,In
52994,,CC(C)CC1c2[nH]c3ccccc3c2C[C@H]2C(=O)NC(COC(C)(C)C)C(=O)N12,0,0.83,1,73.50448,0,48.344,40.89282674153646,1,In
53014,,OC(CN1CCCCC1)c1ccc(/C=C/c2ccc(Cl)cc2)cc1,0,42.7,1,66.16478,1,57.17833,55.34770304361979,2,In
53036,,CC(C)(C)OC(=O)NC(Cc1c[nH]cn1)C(=O)N1CCCC1C(N)=O,0,6.72,0,4.882599,0,11.809666,7.804088185628255,0,In
53049,,Cc1nc(O)nc2c1C(NCCCN(C)C)c1cc(Cl)ccc1N2,0,1.36,0,18.845533,0,1.8413333,7.348955586751302,0,In
53052,,O=C1O[C@H](c2ccccc2)[C@@H]2CC3(CCN12)OCCO3,0,11.56,1,80.24153,0,42.556004,44.78584370930989,1,In
53067,,Cn1c(=O)c2c(c3ccccc31)OC(N)=C(C#N)C2c1cccc(O)c1,1,79.78,0,45.19313,0,10.970334,45.31448786417644,1,In
53070,,CN1[C@@H]2CC[C@H]1C/C(=N/Nc1nc(-c3ccc(F)cc3)cs1)C2,0,18.53,1,95.78706,0,35.695328,50.00413045247396,1,In
53071,4.52,C[C@H]1[C@@H](O)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,0,47.01,0,49.730186,0,25.230997,40.657060546875,0,Out
53090,,c1ccc(C(NC2=NCCO2)C2CC2)cc1,1,60.68,1,68.63692,0,17.490665,48.935859578450525,2,In
53096,,CN1CCN(c2c(Cl)cc(Cl)c3[nH]c4ccccc4c(=O)c23)CC1,1,73.93,1,96.63332,1,92.595665,87.71966288248699,3,In
53102,,NC(=O)N1N=C2c3ccccc3OC[C@H]2[C@@H]1c1ccccc1,0,8.88,0,38.948395,0,32.686333,26.83824249267578,0,In
53105,,COc1c2c(cc3nc4ccccc4nc13)CCC(C(C)(C)O)C2,1,60.01,1,88.82481,0,46.302334,65.04571207682291,2,In
53130,,Cc1ccc(NC(=S)N2CCN(C(=O)Cc3ccccc3)CC2C)cc1,1,51.43,0,43.411312,0,30.246,41.69577016194662,1,In
53159,,Cc1ccc(Nc2ccc3c(c2)C(CC2CCCCC2)C(=O)N3)cc1,0,1.07,1,66.339836,0,31.16067,32.85683451334635,1,In
53189,,CC1(C)OC2C(=O)OC(COCc3ccccc3)C2O1,0,15.73,1,68.97822,0,48.376335,44.36151774088541,1,In
53191,,COC(=O)C1=C(C)C(=O)C2(CCCCCC2C(=O)OC)C1,0,3.87,1,70.52955,0,10.688,28.362514851888022,1,In
53195,8.14,CNc1ccc2c(cc1=O)[C@@H](NC(C)=O)CCc1cc(OC)c(OC)c(OC)c1-2,0,36.01,1,95.780174,0,10.872999,47.55439178466796,1,In
53201,,COc1cc([C@@H]2OCC3C2CO[C@@H]3c2ccc3c(c2)OCO3)cc(OC)c1OC,0,17.2,0,27.08373,0,15.483,19.92224349975586,0,In
53220,,COC(=O)Nc1nc2cc(Oc3cccc(N4CCN(C)CC4)c3)ccc2[nH]1,0,16.11,0,12.272551,0,28.194004,18.858850911458333,0,In
53233,,C[C@@H]1CC[C@@H]2[C@@H](C1)O[C@@H]([C@H](C)OCc1ccccc1)SC2(C)C,0,18.13,1,55.647736,1,56.810337,43.52935628255208,2,In
53234,,C=C[C@]1(C)CCC2=C(CCC3[C@@](C)(CO)CCC[C@]23C)C1,0,1.23,1,75.46227,0,45.463337,40.71853780110677,1,Out
53244,,COC(=O)C1(C#N)C(C)(C)N=C(c2ccccc2)C12CCCCC2,0,1.98,0,43.802902,0,36.527336,27.43674611409505,0,In
53259,,O=C1/C(=C/c2ccc(F)cc2)CC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34,0,1.6,1,96.14361,1,56.758327,51.50064392089843,2,In
53296,,FC1(F)ON2CCc3ccccc3C2[C@H]1c1ccccc1,0,23.08,1,85.92786,1,62.084667,57.030842488606766,2,In
53306,,O=C1CCC2(c3ccccc3)Nc3cc(Cl)ccc3N12,0,37.85,1,82.95934,1,65.55132,62.12022196451823,2,In
53321,,CN1c2ccccc2N(C)C2C1N(C)c1ccccc1N2C,1,73.87,1,95.14182,0,34.341667,67.78449666341146,2,In
53328,,C=CCC1(O)c2cccc(O)c2C(=O)c2cccc(O)c21,0,5.25,0,23.777805,0,23.76933,17.599044799804688,0,In
53335,,S=C1CC(c2ccccc2)Sc2ccc(Cl)cc2N1,1,91.48,1,85.92786,0,45.49433,74.30072672526042,2,In
53361,,COC(=O)[C@@H]1[C@H]2CC[C@]3(C)[C@@H](OC(C)=O)CC[C@H]3[C@@H]2CC[C@H]1C(C)=O,0,0.88,1,83.93485,0,43.317,42.71061798095703,1,Out
53369,,O=C(/N=C1/OC(CN2CCOCC2)CN1C(=O)Nc1ccccc1)Nc1ccccc1,0,30.64,1,93.628365,0,47.526,57.26478597005208,1,In
53397,,CC(=O)OC12c3ccccc3C1CCCCCC21OCCCO1,0,12.55,1,79.92718,1,58.024002,50.16705729166667,2,In
53399,,CC1=NNC(=O)C1C1CC(c2c[nH]c3ccccc23)=NN(c2ccccc2)C1=O,0,7.34,1,87.1651,0,35.160667,43.22192250569662,1,In
53403,,COCO[C@@H]1C[C@H]2C(O)Nc3ccccc3C(=O)N2C1,1,77.27,1,61.61037,0,20.083332,52.987900899251294,2,In
53413,,COc1cccc(C2c3cc4c(cc3OC(O)C2C)OCO4)c1OC,0,25.47,0,27.763649,0,30.206331,27.81332611083984,0,In
53417,,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4,0,7.27,0,47.08849,0,42.213333,32.19060628255208,0,In
53418,,O=C(NCc1cccs1)OC1CC2CCC1C2,0,20.29,1,92.80547,0,6.491,39.86215688069661,1,In
53427,,COc1cccc2c1OC1(C=C2)Oc2ccccc2C(=O)N1C,0,12.11,0,39.474236,0,18.887333,23.49052281697591,0,In
53428,,COc1cc2ccnc3c2c(c1OC)CC1CC(O)C(OC)CC31.Cl,0,3.76,0,8.615521,0,14.855,9.076840006510416,0,In
53446,,Clc1ccc2c(NC3CCC(N4CCCCC4)CC3)ccnc2c1,0,26.62,1,65.91191,1,71.09034,54.540752766927085,2,In
53448,,COc1c(C2=NC(C(C)C)CO2)ccc2ccccc12,0,4.61,0,28.264332,0,29.658333,20.84422154744466,0,In
53457,,COc1ccc(C2=CN3CCC[C@H]3C=C2c2cc(O)c(OC)c(OC)c2)cc1OC,0,11.62,0,19.28388,0,1.8656667,10.923182525634765,0,In
53462,,O=c1cc(N2CCOCC2)[nH]c(=O)n1-c1cccc(C(F)(F)F)c1,0,46.55,1,93.037674,0,34.72033,58.10266774495443,1,In
53470,,COC1OC(COCc2ccc(Cl)cc2)C(OCc2ccc(Cl)cc2)C1O,0,15.13,1,93.037674,0,43.499332,50.55566752115885,1,In
53476,,O=C1CSC2=NC3=C(CSC/C3=C\c3ccccc3)C(c3ccccc3)N12,0,32.07,1,81.35184,0,25.571999,46.33127858479818,1,In
53488,,CC1(c2cccc(Cl)c2)CC(c2cccc(Cl)c2)=C(C#N)C(=C(C#N)C#N)N1,1,85.4,1,91.542114,1,72.16501,83.03570760091146,3,In
53495,,O=C1CCC2(c3ccc(F)cc3)Nc3cc(Cl)ccc3N12,1,56.63,1,94.666954,1,78.17234,76.48976481119792,3,In
53515,,CC(C)OC1=C(CC2(C)OCCO2)C(=O)C12OCCO2,1,50.06,1,80.92344,0,25.84067,52.27470225016276,2,Out
53528,,O=C1C[C@H](Sc2ccccc2)C2(OCCO2)[C@@H](Sc2ccccc2)C1,0,10.57,1,88.86254,0,33.611336,44.347958984375,1,In
53529,,COc1ccc2c(c1)CCCc1c-2nc2ccccc2c1N,0,14.57,1,61.998005,0,37.223003,37.93033610026041,1,In
53539,,O=C(CC1C(=O)Nc2ccccc2S1(=O)=O)Nc1ccc(Cl)cc1,0,11.4,1,73.05375,0,39.145668,41.199805704752606,1,In
53544,,C[C@H]1CC[C@@]2(O)[C@@H](CCCC2(C)C)[C@]1(C)Cc1ccc(O)cc1,0,2.53,0,4.30811,0,25.052,10.630037078857422,0,In
53550,,Cc1cccc(C2NC(=O)c3ccccc3N2)c1,1,92.05,1,80.16607,0,11.990333,61.40213419596355,2,In
53581,,Brc1ccc2c3c1[C@@H]1O[C@@H]1c1cccc(c1-3)[C@@H]1O[C@H]21,1,96.19,1,94.0077,1,66.75934,85.65234293619791,3,In
53608,,COC(=O)c1ccccc1C1CN=NC12Cc1cc(C)cc(C)c1C2=O,0,35.43,1,83.0418,0,31.855001,50.10893493652344,1,In
53610,,CS(=O)(=O)NC12CCC(c3ccccc31)c1ccccc12,0,12.78,1,85.92786,1,55.857334,51.52172892252605,2,In
53622,,COc1cc2c(cc1OCc1ccccc1)NC(=O)[C@@H]1C[C@@H](O)CN1C2=O,0,2.38,0,8.457453,0,33.003998,14.613816223144532,0,In
53637,,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,0,31.65,1,76.57728,0,41.681335,49.96953786214193,1,In
53644,,CN1CCN(c2cc3nsnc3c3nsnc23)CC1,0,48.16,1,93.71624,0,29.238335,57.03819152832031,1,In
53669,,OC1CN2Cc3cc4c(cc3[C@]13C=C[C@@H](O)CC23)OCO4,0,3.99,1,90.967094,0,48.79701,47.91803304036458,1,In
53676,,O=C1C=CC2(C=C1)O[C@H](CCc1ccccc1)[C@@H](CCc1ccccc1)O2,0,8.01,0,48.6409,0,16.049332,24.23341044108073,0,In
53695,,CC(C(=O)COCc1ccccc1)P1(=O)OC(C)(C)CN1C(C)(C)C,1,86.91,1,89.541534,0,33.140335,69.86395650227864,2,In
53714,,COc1cc(C(C)c2cc3c(cc2OCCO)OCO3)cc(OC)c1OC,0,14.5,1,93.19545,0,15.4313345,41.0422617594401,1,In
53720,,CCOC(=O)C12CCCC1(O)N(NC(=O)c1cccc(Cl)c1)C(C)=C2C(=O)OC,0,0.84,1,50.497807,0,17.405,22.91426971435547,1,In
53732,,COCC12CC(CC1=O)C1C2ON2c3ccccc3C(=O)C12c1ccccc1,0,2.81,1,56.35694,1,64.35833,41.17509033203125,2,In
53756,,COc1cc(/C=C2\C(=O)Nc3ccc(C)cc32)ccc1OCCN1CCOCC1,0,3.77,0,47.08849,0,18.811333,23.22327534993489,0,In
53767,,CCc1c(C)[nH]c2c1/C(=N/N=C1\CCCc3[nH]c(C)c(CC)c31)CCC2,0,14.33,1,92.73448,1,73.390335,60.15160563151042,2,Out
53769,,CCC12CCCNC1c1c(n(C)c3ccccc13)C(C(=O)OC)C2.Cl,0,0.96,0,32.125107,0,45.29967,26.12825805664062,0,In
53788,5.22,CCOC(=O)Nc1ccc(S(=O)(=O)N2C(=O)N[C@@H](c3ccccc3)C2C)cc1Cl,0,4.0,0,8.779206,0,47.89533,20.224844614664715,0,In
53817,4.9,O=S(=O)(c1ccccc1)c1nc2ccccc2nc1N1CCOCC1,1,70.91,1,86.557304,0,37.56066,65.00932189941406,2,In
53818,,COc1ccc(C2Oc3ccc(OC)cc3-c3ccccc32)cc1,0,36.8,0,46.08166,0,17.953,33.61155344645182,0,In
53868,4.85,CC(C)(O)c1ccc2c(c1)C(=O)C[C@H]1C(C)(C)CCC[C@]21C,0,7.26,1,75.46227,1,51.691,44.8044248453776,2,In
53913,8.6,COc1cc2c3c(c4ccc(O)cc4c2cc1OC)CN1CCCC[C@@H]1C3,0,3.3,0,14.102777,0,2.8549998,6.752592341105143,0,In
53930,4.72,COc1ccc(C(C)(O)c2nc(N3CCN(C)CC3)nc3ccccc23)cc1,1,52.7,0,12.543964,0,36.69334,33.9791015625,1,In
53965,,COc1cc([C@@H]2C[C@]2(CO)C(=O)Nc2ccccc2Cl)cc(OC)c1OC,0,2.95,1,55.028324,1,56.392002,38.12344207763672,2,In
53983,7.05,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,0,1.09,1,80.9161,0,10.631667,30.87925587972005,1,Out
53989,7.43,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,0,14.63,1,53.3935,0,7.9276667,25.317055664062497,1,Out
54007,,COc1ccc2c(c1)NC(=O)CCCCN2c1nc(C)nc2ccccc12,0,2.7,0,30.995842,1,73.72767,35.8078369140625,1,In
54027,,O=C1CC(CCc2cccnc2)Oc2c(Br)cc(Cl)cc21,0,7.29,1,59.747623,1,64.41,43.81587443033854,2,In
54052,,N#CC1=C(N)[C@]2(C(=O)Nc3ccccc32)[C@@H](c2cccs2)[C@@H]2CCCC=C12,0,30.52,1,90.98648,0,18.841667,46.78271596272787,1,In
54120,,O=C1COc2ccc(-c3cnc4ccccc4c3)cc2N1C1CC1,0,2.14,0,49.60376,0,47.77867,33.174143676757815,0,In
54122,,COc1cc([C@H]2C[C@H](OC)c3cc4c(cc32)OCO4)cc(OC)c1O,0,4.09,1,60.310352,0,0.21333334,21.53789515177409,1,In
54128,,CCOC(=O)C1=C(CSC2=NCCS2)N(C)C(=O)NC1c1ccccc1,0,8.77,1,93.59077,0,17.562334,39.97436635335286,1,In
54156,4.43,CC1(C)C(=O)CC[C@]2(C)[C@@H]1C[C@@H](O)[C@]13C(=O)C(CNc4ccccc4)[C@H](CC[C@@H]21)[C@H]3O,1,96.09,1,83.113495,0,44.971333,74.72494120279949,2,In
54214,,CC1(C)C=Cc2c(cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)O1,0,1.24,0,17.664854,0,2.356,7.086951649983724,0,In
54225,,OCCN1CCN(CC(O)COc2cccc3ccccc23)CC1,1,65.11,0,37.679626,1,54.258995,52.3495405069987,2,In
54264,,COc1ccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)cc1,0,21.4,0,38.517857,0,32.415333,30.77772979736328,0,In
54301,,COc1ncnc2c1c1cc(Cl)ccc1n2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,0,30.79,1,78.83833,1,58.603336,56.077221883138016,2,In
54304,,O=C(O)CCC(=O)N(Cc1ccco1)C1CC(=O)N(c2ccc(Cl)cc2)C1=O,0,2.56,1,88.4328,0,3.7829998,31.591932474772136,1,In
54307,4.9,COc1cc2c(cc1O)[C@@H]1C[C@@H]3CC=CC[C@H]3CN1CC2,0,2.16,1,64.5215,0,19.724669,28.802056681315104,1,In
54333,4.41,O=C1[C@@H]2[C@H](C(=O)N1c1ccc(S(=O)(=O)N3CCOCC3)cc1)[C@@H]1CC[C@H]2O1,0,30.27,1,89.704346,0,43.529663,54.50133626302084,1,In
54366,,COc1cc(O)c2c(=O)oc(C[C@@H]3O[C@@H]3C(C)=O)cc2c1,0,9.16,1,52.239014,0,0.040333334,20.479782155354812,1,In
54392,5.77,O=C(C1=Cc2cc(Br)ccc2S1(=O)=O)N1CCCCC1,0,38.66,1,85.92786,0,45.318005,56.63528828938802,1,In
54394,,C=C([C@@H]1C[C@H]2[C@@](C)(CC[C@@]3(O)C(C)(C)CCC(=O)[C@]23C)O1)[C@@H](C)O,0,3.7,1,74.21105,1,50.62666,42.84590250651041,2,Out
54435,,COc1cc([C@H]2C[C@H](OC3CCCCC3)c3cc4c(cc32)OCO4)cc(OC)c1O,0,5.74,0,48.74903,0,1.153,18.54734364827474,0,In
54439,,CO[C@H]1C=C2[C@H]3C[N@@](Cc4cc5c(cc43)OCO5)[C@H]2C[C@@H]1OC,0,3.13,1,84.46908,1,52.93534,46.844806315104165,2,In
54440,,CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2,0,2.95,1,50.092525,0,14.389334,22.477285766601565,1,Out
54477,,COc1cc(O)c2c(c1)[C@@H](O)[C@H]1C[C@H](C)OC=C1C2=O,0,3.61,1,72.83281,0,15.211668,30.5514931233724,1,In
54478,,CCc1cccc(C)c1NC(=O)c1sc2nc3c(cc2c1N)C(=O)CCC3,0,12.25,0,29.946827,0,7.8249993,16.67394256591797,0,In
54480,,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,0,1.09,1,80.9161,0,10.631667,30.87925587972005,1,Out
54484,,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,0,1.09,1,80.9161,0,10.631667,30.87925587972005,1,Out
54509,,OCCN1CCN(CC(O)COc2cccc3ccccc23)CC1,1,65.11,0,37.679626,1,54.258995,52.3495405069987,2,In
54511,,CO[C@]1(Cc2c[nH]c3ccccc23)NC(=O)[C@H](CO)N(C)C1=O,0,1.57,1,62.921013,0,36.972336,33.82111623128255,1,In
54522,,COc1cc(C(c2cc(OC)c3c(c2)OCO3)[C@@H]2COC(=O)[C@H]2C)cc2c1OCO2,0,3.39,1,83.4722,0,21.747335,36.20317860921224,1,In
54527,,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](N)CC2.O=C(O)C(F)(F)F,0,1.43,0,18.959206,0,0.0,6.796401875813802,0,In
54576,4.54,CCOC(=O)[C@H]1[C@H](C(=O)OCC)C12C(=O)Nc1ccc(Cl)cc12,0,5.97,1,83.93485,1,50.69867,46.86783813476563,2,In
54578,5.26,COc1cc(/C=C2\CCCn3c2nc2c(O)cccc2c3=O)cc(OC)c1O,0,48.13,0,36.598335,0,4.8109994,29.84644536336263,0,In
54579,,CCOC(=O)N1CCc2cc(S(=O)(=O)N3C[C@H](c4ccccc4)NC3=O)ccc21,0,6.31,0,46.70678,1,69.93067,40.98248372395833,1,In
54593,,C=C1CO[C@H]2C[C@@H]1Cc1c2ccc(O)c1C,0,1.78,0,24.092861,0,4.8753333,10.249398320515953,0,In
54609,,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,0,9.2,0,37.67743,1,64.50767,37.12836558024089,1,In
54652,,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0,7.65,1,83.93485,0,11.912667,34.49917297363282,1,Out
54707,,CC(C)(C)NC(=O)NC12CC3CC(CC(F)(C3)C1)C2,0,21.55,1,96.14361,1,61.17499,59.62286783854167,2,Out
54709,,COC(=O)C1Cc2c(OC)ccc(OC)c2C(O)C1C(=O)OC,0,16.41,1,58.29363,0,11.661333,28.788321228027343,1,In
54719,,COC(=O)C1=C(\c2ccccc2)c2ccccc2C(=O)N(C2CCCCC2)/C=C\1,0,1.01,1,58.05891,0,27.083668,28.71752604166667,1,In
54754,,C=C([C@H](C)O)[C@@H]1C[C@H]2[C@@](C)(CC[C@@]3(O)C(C)(C)CCC[C@]23C)O1,0,6.18,1,72.19086,0,45.688004,41.35295349121094,1,Out
54777,7.22,COc1ccc(CC2CCc3nc(N)nc(N)c3C2)cc1OC,0,26.94,0,16.484516,0,43.569668,28.998061319986977,0,In
54815,,CN(C)c1ccc2c(c1)OC(N)=C(C#N)C2c1cccc2c(F)cccc12,1,96.08,1,97.64424,1,55.49266,83.07230061848958,3,In
54827,,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,0,14.63,1,53.3935,0,7.9276667,25.317055664062497,1,Out
54867,4.01,Cc1ccc2oc3c(c(=O)c2c1)CC[C@@H]1[C@H]2CCCN4CCC[C@@H](CN31)[C@@H]24,0,4.17,1,81.96602,1,56.501335,47.54578206380208,2,In
54905,7.92,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,0,1.09,1,80.9161,0,10.631667,30.87925587972005,1,Out
54912,,COc1nc2c(cc1S(=O)(=O)c1ccccc1)CCc1c-2cnn1C,1,94.17,0,38.82086,1,68.6,67.19695343017578,2,In
54933,,C=CC1=C(C(=O)NCc2ccc(C)cc2)C(c2ccc(OC)c(OC)c2)OC1,0,0.5,1,70.87741,0,2.1543334,24.510581970214844,1,In
