,Canonical,Molecule ChEMBL ID,pChEMBL Value,pChEMBL Value.1,logp,mw,tpsa,n_hba,n_hbd,ro5,pfizer_rule_passed,gsk_rule_passed,goldentriangle_rule_passed,qed,sascore,sascore.1,mce18,npscore,qed_passed,sascore_passed,fsp3_passed,mce18_passed,pains_Disposed,pains_MatchedAtoms,pains_MatchedNames,alarmnmr_Disposed,alarmnmr_MatchedAtoms,alarmnmr_MatchedNames,bms_Disposed,bms_MatchedAtoms,bms_MatchedNames,chelator_Disposed,chelator_MatchedAtoms,chelator_MatchedNames
1,O[C@H]1CC[C@H](Nc2nc(-c3ccccc3)nc3[nH]ccc23)CC1,CHEMBL4204703,,,3.340300000000002,308.16371126,73.83,4,3,5,False,True,True,0.6935674607528791,2.373528008267952,0.3333333333333333,47.5,-0.7812365230179477,True,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
19,CCN1C(=O)c2cccc3c(S(=O)(=O)N4CCCC4)ccc1c23,CHEMBL4073350,,,2.604400000000001,330.103813436,57.690000000000005,3,0,5,True,True,True,0.869055333020995,2.177243678299279,0.3529411764705882,53.99999999999999,-1.7734625204967265,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((11, 12, 13, 14),), ((2, 21, 20, 19, 10, 9, 8, 7, 6, 5, 22),)]","['S(=O)(=O)N', 'Nc1cccc2ccccc12']",Accepted,['-'],['-'],Accepted,['-'],['-']
23,COc1ccc([C@@H]2CNC(=O)C2)cc1OC1CCCC1,CHEMBL430893,,,2.6201000000000008,275.152143532,47.56,3,1,5,True,True,True,0.9185493295282856,2.729672447212653,0.5625,54.6,0.6578249110588,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((1, 2, 3, 4, 5, 12, 13), (14, 13, 12, 5, 4, 3, 2))]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
57,CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2=O,CHEMBL195296,,,5.186000000000005,300.208930136,37.3,2,1,4,False,False,False,0.7749903334117633,3.536266998011114,0.65,75.33333333333333,2.4446815221549545,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((4, 3, 8, 7, 6, 5, 20, 21, 19),)]",['c1ccc2C(=O)CCCc2c1'],Accepted,['-'],['-'],Accepted,['-'],['-']
60,COc1ccc([C@H]2CNC(=O)C2)cc1OC1CCCC1,CHEMBL325795,,,2.6201000000000008,275.152143532,47.56,3,1,5,True,True,True,0.9185493295282856,2.729672447212653,0.5625,54.6,0.6578249110588,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((1, 2, 3, 4, 5, 12, 13), (14, 13, 12, 5, 4, 3, 2))]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
63,CN1CC(=O)N2[C@H](CC3c4ccccc4NC3[C@H]2c2ccc3c(c2)OCO3)C1=O,CHEMBL177542,,,2.1072,391.153206152,71.11000000000001,5,1,5,True,True,True,0.806324151246002,3.931433828623845,0.3636363636363636,107.46666666666668,0.2986055509263483,True,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
78,Cl.NC1=NC2(CCCC2)N(OCCCOc2ccc(Cl)cc2)C(N)=N1,CHEMBL1800939,7.57,7.57,2.677600000000001,387.1228803360001,98.46,7,2,5,True,True,True,0.7304736666946992,3.364046614788309,0.5,51.25,-0.33778398298848,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((14, 15, 16, 17, 18, 20, 21),)]",['c1ccccc1O'],Rejected,"[((25, 0),)]",['halogen_heteroatom'],Accepted,['-'],['-']
83,c1csc(-c2cc(CNC34CC5CC(CC(C5)C3)C4)no2)c1,CHEMBL3088160,,,4.461500000000003,314.145284324,38.06,4,1,5,False,False,True,0.9050631101575312,3.809369237316349,0.6111111111111112,64.55172413793103,-1.7723409225017002,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((1, 2, 3),)]",['c1sccc1'],Accepted,['-'],['-'],Accepted,['-'],['-']
92,COc1c(O)cc2c(c1OC)-c1c(cc(O)c(OC)c1OC)C[C@H](C)[C@H](C)C2,CHEMBL251864,,,4.170000000000004,388.188588616,77.38000000000001,6,2,5,True,False,True,0.818595818246957,3.5908812368120757,0.4545454545454545,68.25,1.144263310218361,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((4, 3, 5, 6, 7, 8, 2, 1), (15, 14, 13, 12, 11, 19, 16, 17))]",['[OH]c1ccccc1O'],Accepted,['-'],['-'],Rejected,"[((6, 7, 8, 2, 3, 5, 4, 1, 0), (12, 11, 19, 16, 14, 13, 15, 17, 18))]","['G9,G10']"
111,COc1ccc2c3c(c4cc(OC)c(OC)cc4c2c1)C[C@H]1[C@@H](O)CCN1C3,CHEMBL2164792,5.55,5.55,3.510100000000002,379.17835828,51.16,5,1,5,False,True,True,0.7060498071090227,3.2673319742745037,0.391304347826087,91.125,0.9077752532139144,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((1, 2, 19, 18, 17, 8, 7, 6, 5, 4, 3), (11, 10, 9, 8, 7, 6, 5, 18, 17, 16, 13), (14, 13, 16, 17, 18, 5, 6, 7, 8, 9, 10))]",['Oc1cc2ccccc2cc1'],Accepted,['-'],['-'],Accepted,['-'],['-']
120,OC12CC3CC(C1)CC(NCc1cc(C4CC4)on1)(C3)C2,CHEMBL4077296,,,2.7253000000000007,288.183778008,58.29,4,2,5,True,True,True,0.8941495226910923,4.847772753399558,0.8235294117647058,99.80645161290325,-0.8355346987038142,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
128,CC(=O)N1N=C(c2cc(F)ccc2F)C[C@H]1c1ccccc1,CHEMBL228815,,,3.6624000000000025,300.107419508,32.67,2,0,5,False,True,True,0.8327477343138138,2.5966691080068607,0.1764705882352941,54.400000000000006,-1.5452666308787186,True,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
143,Cc1ncnc2c1c(Br)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL3127044,,,0.1137199999999994,343.0167680279999,100.63,7,3,5,True,True,True,0.7152710114914158,3.8416616755210304,0.5,62.0,0.8327271982948549,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((7, 8),)]",['c1ccccc1I'],Accepted,['-'],['-'],Accepted,['-'],['-']
175,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(O)c(OC)c2)cc(OC)c1O,CHEMBL361362,,,3.207400000000002,418.1627677919999,95.84000000000002,8,2,5,True,False,True,0.7384623932392289,3.757827545294898,0.4545454545454545,81.0,0.8394793304454801,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((19, 18, 15, 14, 13, 23, 20, 21), (19, 18, 20, 23, 13, 14, 15, 16), (29, 28, 25, 24, 4, 3, 2, 1), (29, 28, 2, 3, 4, 24, 25, 26)), ((1, 2, 3, 4, 24, 25, 28), (16, 15, 14, 13, 23, 20, 18), (19, 18, 15, 14, 13, 23, 20), (21, 20, 18, 15, 14, 13, 23), (26, 25, 24, 4, 3, 2, 28), (29, 28, 25, 24, 4, 3, 2))]","['[OH]c1ccccc1O', 'c1ccccc1O']",Accepted,['-'],['-'],Rejected,"[((3, 4, 24, 25, 28, 2, 29, 26, 27), (14, 13, 23, 20, 18, 15, 19, 21, 22), (23, 13, 14, 15, 18, 20, 19, 16, 17), (24, 4, 3, 2, 28, 25, 29, 1, 0))]","['G9,G10']"
177,O=C1c2ccc(O)cc2O[C@H](c2ccccc2)[C@H]1O,CHEMBL252667,,,2.0694999999999992,256.073558864,66.76,4,2,5,True,True,True,0.819292132052476,2.907968116726101,0.1333333333333333,51.76470588235294,1.7939186580511584,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((3, 4, 5, 7, 8, 2, 1, 0, 17),)]",['c1ccc2C(=O)CCCc2c1'],Rejected,"[((0, 1, 17, 10, 11, 12, 13, 14, 15, 16, 9, 8, 7, 5, 4, 3, 2),)]",['flavanoid'],Accepted,['-'],['-']
179,COc1cc2c(cc1O)O[C@H](c1ccccc1)CC2=O,CHEMBL402528,5.07,5.07,3.1073000000000013,270.089208928,55.76,4,1,5,False,True,True,0.9105940495449673,2.5902350606427813,0.1875,51.368421052631575,1.3058297235500749,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((3, 2, 7, 6, 5, 4, 18, 19, 17),), ((8, 7, 6, 5, 4, 3, 2, 1),)]","['c1ccc2C(=O)CCCc2c1', '[OH]c1ccccc1O']",Rejected,"[((19, 18, 17, 10, 11, 12, 13, 14, 15, 16, 9, 5, 6, 7, 2, 3, 4),)]",['flavanoid'],Rejected,"[((5, 4, 3, 2, 7, 6, 8, 1, 0),)]","['G9,G10']"
218,COc1ccc([C@@H]2CNC(=O)C2)cc1OC1CCCC1,CHEMBL430893,,,2.6201000000000008,275.152143532,47.56,3,1,5,True,True,True,0.9185493295282856,2.729672447212653,0.5625,54.6,0.6578249110588,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((1, 2, 3, 4, 5, 12, 13), (14, 13, 12, 5, 4, 3, 2))]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
221,COc1cc(C2C3=C(COC3=O)Nc3ccc4cn[nH]c4c32)ccc1F,CHEMBL1766372,,,3.078900000000001,351.101919528,76.24000000000001,5,2,5,True,True,True,0.6941349188678331,3.33000332961379,0.1578947368421052,82.72727272727272,-0.9576302733149696,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((7, 6, 10, 11, 9, 8),), ((9, 10, 11),), ((1, 2, 3, 4, 22, 23, 24),)]","['C=CC(=O)OC', 'O=C1CCCCO1', 'c1ccccc1O']",Accepted,['-'],['-'],Accepted,['-'],['-']
284,COc1c(C)c(OC)c(OC)c2c1C=C1CN(C)CC(=O)N1[C@H]2CN1Cc2ccccc2C1=O,CHEMBL489392,,,2.846420000000001,463.210721028,71.55000000000001,6,0,5,True,False,False,0.6792673575988172,3.774871531763428,0.3846153846153846,96.66666666666669,0.3185702095672412,True,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
286,COc1c(C)c(OC)c(OC)c2c1C=C1CN(C)CC(=O)N1[C@H]2CN1Cc2ccccc2C1=O,CHEMBL489392,,,2.846420000000001,463.210721028,71.55000000000001,6,0,5,True,False,False,0.6792673575988172,3.774871531763428,0.3846153846153846,96.66666666666669,0.3185702095672412,True,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
308,CC(C)=CCC[C@H](C)[C@@H]1CC[C@](C)(O)[C@]12CC1=C(O2)[C@H](O)CCC1=O,CHEMBL2431878,,,3.6669000000000023,348.23005950399994,66.75999999999999,4,2,5,False,True,True,0.7609152322224887,5.267690880025389,0.7619047619047619,76.7027027027027,3.254969871626196,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((17, 16, 23, 24, 22),)]",['C=CC(=O)C'],Accepted,['-'],['-'],Accepted,['-'],['-']
319,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,7.37,7.37,2.871600000000001,399.16818752,83.09,6,1,5,True,True,True,0.8325220081385356,2.9244229924405847,0.3636363636363636,64.0,0.7548757893072932,True,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
322,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,CHEMBL61,5.58,5.58,2.4092,414.1314676639999,92.68,8,1,5,True,False,True,0.7629173210900769,3.752324445981728,0.4090909090909091,94.83870967741936,1.514885330677817,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((16, 17, 18),), ((1, 2, 3, 4, 23, 24, 27), (25, 24, 23, 4, 3, 2, 27), (28, 27, 24, 23, 4, 3, 2))]","['O=C1CCCCO1', 'c1ccccc1O']",Accepted,['-'],['-'],Accepted,['-'],['-']
345,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,CHEMBL90593,,,3.879200000000004,288.208930136,37.3,2,1,5,False,True,True,0.6868426969908572,3.958573370751779,0.8421052631578947,67.19999999999999,2.4735771250647245,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
359,CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2,CHEMBL197308,,,5.545800000000005,286.22966558,20.23,1,1,4,False,False,False,0.7177106819779208,3.387080337493403,0.7,72.88235294117648,2.354101367001805,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
373,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,CHEMBL61,,,2.4092,414.1314676639999,92.68,8,1,5,True,False,True,0.7629173210900769,3.752324445981728,0.4090909090909091,94.83870967741936,1.514885330677817,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((16, 17, 18),), ((1, 2, 3, 4, 23, 24, 27), (25, 24, 23, 4, 3, 2, 27), (28, 27, 24, 23, 4, 3, 2))]","['O=C1CCCCO1', 'c1ccccc1O']",Accepted,['-'],['-'],Accepted,['-'],['-']
404,O=C(Nc1ccccc1)N1CCN(c2nc3c(c(N4CCOCC4)n2)CS(=O)(=O)CC3)CC1,CHEMBL3794478,,,1.1382,472.189274376,107.97,8,1,5,True,False,False,0.7086624545306869,2.675622295398119,0.5,72.0,-1.9861411470689092,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((26, 27, 28),)]",['S(=O)(=O)'],Accepted,['-'],['-'],Accepted,['-'],['-']
428,COC(=O)c1cc2c(cc1O)[C@@]1(C)CCC[C@](C)(C(=O)OC)[C@@H]1CC2,CHEMBL4281838,4.76,4.76,3.3621000000000016,346.178023932,72.83,5,1,5,False,True,True,0.8314140721892775,3.571758056748392,0.6,77.0,1.8534628384037848,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
430,Cc1ccc(S(=O)(=O)NCc2cc(-c3ccc4c(c3)OCO4)no2)cc1,CHEMBL4282431,,,2.8572200000000008,372.077992612,90.66,6,1,5,True,True,True,0.7405605995625678,2.221881797155969,0.1666666666666666,46.095238095238095,-1.5472861073246231,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((5, 6, 7, 8),)]",['S(=O)(=O)N'],Accepted,['-'],['-'],Accepted,['-'],['-']
438,CC(C)(C)c1ccc(OCCCON2C(N)=NC(N)=NC23CCCC3)cc1.Cl,CHEMBL1800942,6.8,6.8,3.321700000000001,409.224452944,98.46,7,2,5,True,False,True,0.7019112968695151,3.4179789472503543,0.6,59.625,-0.3258027396762429,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((8, 7, 6, 5, 4, 26, 25),)]",['c1ccccc1O'],Rejected,"[((59, 27),)]",['halogen_heteroatom'],Accepted,['-'],['-']
461,O=C(CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)NC1CCCCC1,CHEMBL4593160,4.68,4.68,2.744600000000001,470.2329336920001,94.88,6,2,5,True,False,False,0.6743369256605873,2.5157181116537863,0.56,74.66666666666666,-1.2721680784818712,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((6, 7, 8, 9, 21, 20, 16, 14, 10, 11, 12),)]",['Nc1cc2ccccc2cc1'],Accepted,['-'],['-'],Accepted,['-'],['-']
469,C[C@@H]1C(C=O)=C[C@H]2[C@@H](c3cccc(F)c3O[C@@H]2C)[C@@]12C(=O)Nc1ccccc12,CHEMBL4104758,,,3.9715000000000025,377.14272172,55.400000000000006,3,1,5,False,True,True,0.7653426048890539,4.8078549953732015,0.3043478260869565,125.66666666666666,0.7535519773925999,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((5, 2, 3, 4),), ((2, 3, 4),)]","['C=C[CH]=O', '[CH]=O']",Rejected,"[((2, 3, 4),)]",['aldehyde'],Accepted,['-'],['-']
475,C=CCCO[C@H]1C=C2CCN3Cc4cc5c(cc4[C@H]([C@@H]1O)[C@@H]23)OCO5,CHEMBL3113437,,,2.349,341.16270821599994,51.16000000000001,5,1,5,True,True,True,0.6729457817859873,4.350524772211973,0.5,88.33333333333333,1.926626964810956,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
486,CCO[C@H]1[C@H]2c3cc4c(cc3CN3CCC(=C[C@@H]1OCC)[C@H]23)OCO4,CHEMBL3113416,,,2.8370000000000006,343.17835828,40.16,5,0,5,True,True,True,0.7864443665110278,4.287154909198273,0.6,87.5,1.7168056986006042,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
510,Cl.NC1=NC2(CCCC2)N(OCCCOc2ccc(Cl)cc2)C(N)=N1,CHEMBL1800939,,,2.677600000000001,387.1228803360001,98.46,7,2,5,True,True,True,0.7304736666946992,3.364046614788309,0.5,51.25,-0.33778398298848,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((14, 15, 16, 17, 18, 20, 21),)]",['c1ccccc1O'],Rejected,"[((25, 0),)]",['halogen_heteroatom'],Accepted,['-'],['-']
541,Cc1cc2c(cc(O)c1=O)[C@@]13CCCC(C)(C)[C@@H]1C[C@@H]2OC3,CHEMBL1761193,,,3.5999200000000027,300.172544628,46.53,3,1,5,False,True,True,0.7960497958947923,5.341230978119095,0.631578947368421,114.51612903225804,2.6270833757677776,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((7, 6, 5, 4, 3, 2, 1, 8, 9),)]","['G11, G12']"
557,C=CC(C)(C)[C@@]12C=C(OC)C(=O)N3[C@@H](C)C(=O)N[C@]31N(OC)c1ccccc12,CHEMBL4101579,,,2.0625999999999998,383.18450628,71.11,5,1,5,True,True,True,0.8062531882699928,5.161461291833694,0.4285714285714285,121.8,1.411376802743043,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((6, 7, 10, 11, 12),)]",['C=CC(=O)N'],Accepted,['-'],['-'],Accepted,['-'],['-']
565,C=CC(=O)N1CCC[C@@H](n2ncc3c(N)ncnc32)C1,CHEMBL4094527,,,0.7579999999999997,272.13855913199995,89.93,6,1,5,True,True,True,0.8149832454485963,3.1954528744079624,0.3846153846153846,56.888888888888886,-1.04240877073411,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((0, 1, 2, 3, 4),)]",['C=CC(=O)N'],Rejected,"[((0, 1, 2, 3),), ((0, 1),)]","['acrylate', 'halo_acrylate']",Accepted,['-'],['-']
566,CCC(=O)N1CCC[C@@H](n2nc(-c3cccc(F)c3)c3c(N)ncnc32)C1,CHEMBL4084214,,,2.7881,368.1760875120001,89.93,6,1,5,True,True,True,0.7676888955776456,2.959034627162975,0.3684210526315789,74.46153846153847,-1.6007977508748297,True,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
578,NC1CCc2nc(-c3ccncc3)nc(Nc3ccc(F)cc3)c2C1,CHEMBL4750336,4.64,4.64,3.237300000000001,335.15462379599995,76.72,5,2,5,True,True,True,0.7682849686656131,2.882864317633409,0.2105263157894736,66.95652173913044,-1.292522011316584,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((15, 16, 17, 18, 19, 21, 22),)]",['c1ccccc1N'],Accepted,['-'],['-'],Accepted,['-'],['-']
586,COc1ccc(N2/C(=N/c3ccc(C(F)(F)F)cc3)SCC2(O)C(F)(F)F)cc1,CHEMBL3819073,4.82,4.82,5.205800000000004,436.068018008,45.06,4,1,4,False,False,False,0.6717695024549204,3.2170906798797274,0.2777777777777778,76.17391304347825,-1.0478031600335829,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((21, 20, 19, 7, 6),), ((8, 7, 19),), ((1, 2, 3, 4, 5, 6, 27, 28),), ((8, 9, 10, 11, 12, 17, 18),), ((1, 2, 3, 4, 5, 27, 28),)]","['C1CSCN1', 'CC(=S)N', '[OH]c1ccc(N)cc1_1', 'c1ccccc1N', 'c1ccccc1O']",Accepted,['-'],['-'],Accepted,['-'],['-']
615,O=C1CSC(c2ccccc2)N1c1ccc(F)cc1,CHEMBL3780254,,,3.604300000000002,273.062363224,20.31,2,0,5,False,True,True,0.8328705177481555,2.368694112345974,0.1333333333333333,48.52941176470589,-1.3814943291513424,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((1, 2, 3, 4, 11),), ((3, 2, 1, 0),), ((2, 3, 4),)]","['C1CSCN1', 'SCC=O', 'CSC']",Accepted,['-'],['-'],Accepted,['-'],['-']
646,C[C@H]1[C@@H](O)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,CHEMBL252518,,,2.1867,284.162373868,57.150000000000006,5,1,5,True,True,True,0.6909963971993888,5.804441495805657,1.0,91.2,3.87951906789691,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((18, 19),)]",['peroxide'],Accepted,['-'],['-']
656,O=C1NC2(CCCCCC2)C2CCCCCCC12O,CHEMBL1975656,,,2.9107000000000016,265.204179104,49.33,2,2,5,True,True,True,0.7072797162435822,4.061969695803968,0.9375,67.45161290322581,0.9261647961516684,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
659,COc1cc2c3c(cc(Cl)nc3c1OC)C(O)(CC(C)=O)C(=O)N2,CHEMBL1992553,,,2.024199999999999,350.06694926,97.75,6,2,5,True,True,True,0.8186437164748289,3.496973034672691,0.3125,65.0,0.5124145732412168,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((1, 2, 3, 4, 23, 5, 11, 12), (1, 2, 12, 11, 10, 5, 4, 3)), ((1, 2, 12, 11, 10, 8, 7, 6, 5, 4, 3),), ((13, 12, 11, 5, 4, 23, 3, 2),), ((23, 4, 3, 2, 12, 11, 10, 8, 7, 6, 5),)]","['[OH]c1cc(N)ccc1_0', 'Oc1cc2ccccc2cc1', '[OH]c1ccc(N)cc1_1', 'Nc1cccc2ccccc12']",Accepted,['-'],['-'],Accepted,['-'],['-']
692,OCc1c2c(cc3c1CC1(C3)Cc3cc4c(c(CO)c3C1)CCC4)CCC2,CHEMBL1975757,,,3.532400000000002,360.208930136,40.46,2,2,5,False,True,True,0.8600807342725613,3.825415400819698,0.52,110.94736842105264,0.4444342472846223,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
697,COc1ccc(C2OC(c3ccncc3)=NN2C)cc1OC,CHEMBL1975373,,,2.4212000000000007,299.126991404,56.18000000000001,6,0,5,True,True,True,0.8675443674889235,2.8992879665676536,0.25,49.6,-0.4585219937110727,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((1, 2, 3, 4, 5, 18, 19), (20, 19, 18, 5, 4, 3, 2))]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
698,COC(=O)c1c2c(cc3c1CC1(Cc4cc5c(c(C)c4C1)CCC5)C3)CCC2,CHEMBL2006216,,,4.642820000000004,372.208930136,26.3,2,0,5,False,False,True,0.6816927136449357,4.109630780518474,0.5,146.05128205128204,0.3263644916451786,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
713,COc1ccc(/C=C2\CCC(CNc3ccc(S(N)(=O)=O)cc3)C2=O)cc1,CHEMBL1982230,,,2.8172000000000006,386.1300281839999,98.48999999999998,5,2,5,True,True,True,0.744051922428817,2.799402716967906,0.25,61.56,-0.5359329836965666,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((6, 7, 23, 24, 10),), ((17, 19, 20, 18),), ((12, 13, 14, 15, 16, 21, 22),), ((1, 2, 3, 4, 5, 25, 26),)]","['C=CC(=O)C', 'S(=O)(=O)N', 'c1ccccc1N', 'c1ccccc1O']",Accepted,['-'],['-'],Accepted,['-'],['-']
718,COc1ccc2c(c1)C(=O)C1CC(=O)CCC21,CHEMBL1976436,,,2.3443000000000005,230.094294308,43.370000000000005,3,0,5,True,True,True,0.7433579385334104,3.126061396067782,0.4285714285714285,56.0,1.251252289258835,True,True,True,True,Accepted,['-'],['-'],Rejected,"[((5, 4, 3, 2, 7, 6, 8, 9, 10),)]",['c1ccc2C(=O)CCCc2c1'],Accepted,['-'],['-'],Accepted,['-'],['-']
722,CN1C(=O)C2C(C1=O)C1(O)c3ccccc3C2(N)c2ccccc21,CHEMBL3391705,,,0.6827999999999997,320.116092372,83.63,4,2,5,True,True,True,0.6994406384219697,4.367070078827934,0.2631578947368421,100.0,0.2950374732654625,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((3, 2, 1, 6, 7, 5, 4),)]",['O=C1NC(=O)CC1'],Accepted,['-'],['-'],Accepted,['-'],['-']
734,COc1cc(C2C3=C(COC3=O)OC(C)(C)Oc3cc4c(cc32)OCO4)cc(OC)c1O,CHEMBL1992658,,,3.226000000000002,442.12638228399993,101.91000000000004,9,1,5,True,False,True,0.7179872833809022,3.527287890238373,0.3478260869565217,97.74193548387096,0.7393694617200093,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((31, 30, 27, 26, 4, 3, 2, 1), (31, 30, 2, 3, 4, 26, 27, 28)), ((7, 6, 10, 11, 9, 8),), ((9, 10, 11),), ((1, 2, 3, 4, 26, 27, 30), (28, 27, 26, 4, 3, 2, 30), (31, 30, 27, 26, 4, 3, 2))]","['[OH]c1ccccc1O', 'C=CC(=O)OC', 'O=C1CCCCO1', 'c1ccccc1O']",Accepted,['-'],['-'],Rejected,"[((3, 4, 26, 27, 30, 2, 31, 28, 29), (26, 4, 3, 2, 30, 27, 31, 1, 0))]","['G9,G10']"
738,O=C(O)C1CC(c2ccc(F)cc2)=Nc2ccc(F)cc2S1,CHEMBL1977383,,,4.034600000000002,319.0478560320001,49.66,3,1,5,False,False,True,0.9088072509460045,2.9695973958480515,0.125,54.77777777777778,-1.020987530829409,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((21, 3, 1, 0),), ((3, 21, 20),)]","['SCC=O', 'CSC']",Accepted,['-'],['-'],Accepted,['-'],['-']
750,CC1CN=C(N(C(=O)Nc2ccc(F)c(Cl)c2)c2ccccc2)S1,CHEMBL1996191,,,5.008900000000003,363.060839,44.7,3,1,4,False,False,False,0.8147279958805395,2.948658951832454,0.1764705882352941,54.400000000000006,-1.9802620706499496,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((3, 4, 23),)]",['CC(=S)N'],Accepted,['-'],['-'],Accepted,['-'],['-']
753,CC(=O)O[C@H]1[C@@H](OC(C)=O)CC2CCN3Cc4cc5c(cc4[C@H]1C23)OCO5,CHEMBL2374641,,,1.9701,373.152537456,74.30000000000001,7,0,5,True,True,True,0.7339226096267619,4.129560360471118,0.6,97.875,1.7163661636458225,True,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
