pChEMBL,Canomicalsmiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
6.301029995663981,CCOc1ccccc1CCNC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,2,0,0,0,0,0,2,0,0,0,2,0,4,6,0,2,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,8,6,2,0,2,8,0,4,10,0,6,6,2,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,22,26,28,20,24,20,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,34,12,0,2,10,24,34,30
6.301029995663981,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2ccccc2C(F)(F)F)cs1,2,0,0,0,0,0,2,0,0,0,2,0,4,6,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,14,6,4,2,2,4,7,0,4,10,0,4,6,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,20,24,28,22,24,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,34,12,2,8,18,26,28,22
6.301029995663981,C[C@H](NC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1)C1CCCCC1,2,0,0,0,0,0,2,0,0,0,2,0,4,6,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,4,8,10,4,4,2,0,0,7,0,4,10,0,4,6,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,0,1,8,18,20,22,14,16,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,11,22,22,6,0,0,2,8,16,18
6.301029995663981,COc1ccc(OCCNC(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)cc1,2,0,0,0,0,0,2,0,0,0,2,0,4,8,0,0,4,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,8,8,4,0,0,9,0,4,12,0,8,8,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,26,28,28,20,26,22,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,34,12,0,0,4,16,32,36
6.301029995663981,CCOc1ccc(CCNC(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)cc1,2,0,0,0,0,0,2,0,0,0,2,0,4,6,0,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,8,6,2,0,2,8,0,4,10,0,4,6,2,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,22,26,28,20,24,18,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,34,12,0,2,10,24,34,30
6.301029995663981,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NC2CCCCCCC2)cs1,2,0,0,0,0,0,2,0,0,0,2,0,4,6,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0,0,4,4,0,0,4,8,10,4,4,2,0,0,7,0,4,10,0,4,6,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,10,8,6,6,4,1,8,18,20,22,14,16,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,12,12,6,0,0,0,0,0,0,0,0,0,4,12,20,18,12,4,11,22,22,6,0,0,2,8,16,18
6.301029995663981,COc1cccc(OC)c1CNC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,2,0,0,0,0,0,2,0,0,0,2,0,4,6,4,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,14,6,4,2,2,4,9,0,4,10,6,4,10,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,28,32,32,22,28,24,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,34,12,2,8,18,26,28,22
6.301029995663981,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2c(F)cccc2F)cs1,2,0,0,0,0,0,2,0,0,0,2,0,4,6,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,14,6,4,2,2,4,7,0,4,10,0,4,6,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,20,24,28,22,24,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,34,12,2,8,18,26,28,22
6.301029995663981,COc1cccc(CNC(=O)c2csc(CNC(=O)c3cccnc3Oc3ccc(Cl)cc3)n2)c1OC,2,0,0,0,0,0,2,0,0,0,2,0,4,4,6,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,16,16,6,4,4,6,8,9,0,6,8,10,4,6,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,2,16,36,44,40,26,32,30,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,2,4,4,2,23,46,48,26,20,36,48,46,34,24
6.301029995663981,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2cccc(C(F)(F)F)c2F)cs1,2,0,0,0,0,0,2,0,0,0,2,0,4,6,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,14,6,4,2,2,4,7,0,4,10,0,4,6,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,20,24,28,22,24,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,34,12,2,8,18,26,28,22
6.301029995663981,C[C@@H]1[C@@H](NC(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)C[C@H]2C[C@@H]1C2(C)C,2,0,0,0,0,0,2,0,0,0,2,0,4,6,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,8,10,4,4,2,0,0,7,0,4,10,0,4,6,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,1,8,18,20,22,14,16,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,11,22,22,6,0,0,2,8,16,18
6.301029995663981,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)Nc2ccc(C(=O)O)c(O)c2)cs1,4,0,0,0,4,0,4,0,0,0,4,0,6,6,6,0,10,2,6,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,20,18,6,6,8,10,8,10,0,6,10,6,4,12,2,12,8,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,12,30,38,40,26,24,18,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,34,14,8,16,20,20,20,18
6.301029995663981,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCc2cccc(C(F)(F)F)c2)co1,2,0,0,0,0,0,2,0,0,0,2,0,4,6,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,8,6,2,0,2,7,0,4,10,0,4,6,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,18,22,26,20,24,18,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,34,12,0,2,10,24,34,30
6.301029995663981,CN(C)Cc1ccc(CSCCNC(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)o1,2,0,0,0,0,0,2,0,0,0,2,0,4,8,0,0,4,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,4,8,10,6,8,6,0,0,9,0,4,12,0,6,10,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,4,0,0,2,1,8,22,28,30,18,24,20,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,4,4,0,0,16,32,32,6,0,0,2,10,24,34
6.301029995663981,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)N[C@H]2CCC[C@@H]2OCc2ccccc2)cs1,2,0,0,0,0,0,2,0,0,0,2,0,4,8,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,4,0,0,4,8,10,6,8,6,2,0,8,0,4,12,0,6,8,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,6,4,0,2,4,1,8,20,24,26,20,24,20,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,4,16,24,18,4,0,17,34,34,12,0,0,2,10,24,34
6.301029995663981,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)N[C@@H]2CCC[C@H]2OCc2ccccc2)cs1,2,0,0,0,0,0,2,0,0,0,2,0,4,8,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,4,0,0,4,8,10,6,8,6,2,0,8,0,4,12,0,6,8,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,6,4,0,2,4,1,8,20,24,26,20,24,20,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,4,16,24,18,4,0,17,34,34,12,0,0,2,10,24,34
6.301029995663981,NC(=O)[C@H](Cc1ccccc1)NC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,3,0,0,2,0,0,2,0,0,2,3,0,6,10,0,2,6,0,4,6,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,16,14,14,8,0,2,9,0,6,14,0,8,10,0,8,8,1,0,2,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,18,22,30,32,40,30,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,34,12,0,2,10,24,34,30
6.301029995663981,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2ccc(F)c(C(F)(F)F)c2)cs1,2,0,0,0,0,0,2,0,0,0,2,0,4,6,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,14,6,4,2,2,4,7,0,4,10,0,4,6,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,20,24,28,22,24,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,34,12,2,8,18,26,28,22
6.301029995663981,CC(NC(=O)c1coc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1)c1cccc2ccccc12,2,0,0,0,0,0,2,0,0,0,2,0,4,6,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,16,10,6,2,2,4,7,0,4,10,0,4,6,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,20,24,30,26,28,22,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,50,30,14,12,20,34,42,34
6.301029995663981,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NC2C[C@H]3CC[C@@H]2C3)cs1,2,0,0,0,0,0,2,0,0,0,2,0,4,6,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,4,8,10,4,4,2,0,0,7,0,4,10,0,4,6,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,2,0,2,2,1,8,18,20,22,14,16,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,6,8,4,0,0,11,22,22,6,0,0,2,8,16,18
6.301029995663981,CC(C)(C)OC(=O)NCCCCCNC(=O)c1ncsc1CNC(=O)COc1ccc(OC(F)(F)F)cc1,3,0,0,0,0,2,2,0,0,0,3,0,8,4,2,4,2,2,10,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,4,4,4,0,0,2,2,2,0,0,4,8,10,4,4,2,2,6,10,0,10,8,2,6,4,6,14,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,2,0,0,4,4,10,8,8,4,2,4,1,8,18,20,22,14,16,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,2,6,10,8,4,0,11,22,22,6,0,0,2,8,16,18
6.301029995663981,CCCCCC(C)N(C)C(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,1,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,4,6,4,4,2,0,0,7,0,4,10,0,4,6,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,4,4,4,2,1,8,18,20,22,14,16,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,2,0,0,0,0,0,0,0,0,0,0,2,6,10,10,8,4,11,22,22,6,0,0,2,8,16,18
6.301029995663981,CSCC(C)NC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,2,0,0,0,0,0,2,0,0,0,2,0,4,8,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,4,8,10,4,4,2,0,0,8,0,4,12,0,6,8,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,2,0,0,2,1,8,18,20,22,16,20,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,11,22,22,6,0,0,2,8,16,18
6.301029995663981,COc1ccc(OC)c(CCNC(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)c1,2,0,0,0,0,0,2,0,0,0,2,0,4,6,0,2,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,8,6,2,0,2,9,0,4,10,0,8,8,2,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,26,30,30,20,24,20,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,34,12,0,2,10,24,34,30
6.301029995663981,Cc1onc(-c2ccccc2)c1CNC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,2,0,0,0,0,0,2,0,0,0,2,0,4,6,2,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,16,8,8,4,2,4,8,0,4,10,2,4,8,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,26,28,34,26,32,24,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,46,52,28,20,20,24,32,40,36
6.301029995663981,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)N[C@@H]2CCCc3ccccc32)cs1,2,0,0,0,0,0,2,0,0,0,2,0,4,6,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,6,12,14,6,4,2,2,4,7,0,4,10,0,4,6,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,2,0,2,2,1,8,20,24,28,22,24,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,8,10,10,8,4,0,0,17,34,34,12,2,8,18,26,28,22
6.301029995663981,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2cccc(F)c2F)cs1,2,0,0,0,0,0,2,0,0,0,2,0,4,6,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,14,6,4,2,2,4,7,0,4,10,0,4,6,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,20,24,28,22,24,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,34,12,2,8,18,26,28,22
